3.929967708876684895e-01;4.935837853161300082e-01;8.441605829503151526e-02;3.224960221309653985e-01
-5.962545556317073725e-01;-7.357210355431258453e-01;-2.832813506095295253e-01;7.909989327835798001e-01
9.146581834671934086e-01;2.620241954166950826e-01;-1.073836363936422345e-01;6.387410246585822904e-02
-4.239261842303472250e-01;-7.119842004104415256e-01;8.093585079014358197e-01;-1.359530253043583770e-02
-9.944076378780273284e-01;-6.287668748562418308e-01;5.564751890889301222e-01;2.470023231406488495e-01
3.145918509833112164e-01;-7.169850589957689202e-01;-4.603610537824074367e-01;-6.888937957665846046e-01
-2.412375002608968533e-01;-4.040247966318115669e-01;6.412240535406277253e-02;-5.803732989588625824e-01
7.388276888501605910e-01;-8.157918713968348445e-01;7.042828620793950556e-02;6.485464465733992157e-02
6.034565558174391775e-01;-5.992727732502722837e-02;9.241670324982398377e-02;-7.058203734338008850e-01
-5.859315768162622895e-01;9.512436709873826057e-01;-9.738935133737269823e-01;-5.402671192999033423e-01
-4.412651867959807017e-01;-8.166750467225902810e-02;1.761932220558322104e-01;-3.072051962433854921e-01
1.080382594243478600e-01;7.185508322714362350e-01;8.158261853142134701e-01;1.931155000667243993e-01
-3.730312164095495042e-02;7.375786011652374352e-01;6.145364942664424124e-01;-6.070270236624588645e-01
4.007737967190756478e-01;-7.484081418290591259e-01;8.346880285468023519e-01;9.774037502706411917e-01
3.313320743365184562e-01;-7.311889223292078466e-01;-3.301126901056257168e-01;-9.403613232333207783e-01
-2.204251853550633911e-01;-8.648872248145047514e-01;1.151853255070092175e-01;-3.191536690258354181e-01
8.823029330909761825e-01;-5.929931399596910513e-01;-1.780605339149727850e-01;-8.005031701923281950e-01
-1.303625394631091616e-02;-5.123903011490238413e-02;5.889318569106642975e-01;5.011538273602900162e-01
-4.974774477318504307e-01;5.355691975863470233e-01;9.023020820697207345e-01;-4.304014010747572172e-01
-2.440524995701864874e-02;-8.888116223233628599e-01;-7.851701529680510383e-01;1.814169575868473938e-01
9.739931380989874654e-01;-8.262372005401243946e-01;1.445547406794593925e-01;1.692805539760509070e-01
-7.658271744242761692e-02;2.126119632565297568e-01;-5.998157787021152210e-01;-7.653951573619286464e-01
-7.836288248493306074e-01;-6.049859854958232752e-01;-8.384428317759557991e-01;-8.456652355820752920e-01
-9.882940992126052482e-01;-5.739226973198319204e-01;-1.740237844108394327e-02;5.830252272865652508e-01
2.280740307225765928e-01;3.420581121661074864e-01;-8.268710881507714827e-01;3.499584976495904165e-01
-4.898325793876405765e-01;3.524628788542649716e-04;7.856134425431309243e-01;7.433648970629420649e-01
7.175089152760634192e-01;5.096281794513104479e-01;-3.954680850956913130e-01;-8.403322688764778281e-01
-6.205639290412461317e-01;-3.763137919279484489e-01;6.489953383481348315e-01;7.821211508436782811e-01
9.124365633486406502e-01;8.734417553620521524e-02;3.324104160631395910e-01;-2.591891886326875838e-01
7.536226180912184436e-01;2.290836332065973036e-01;-1.080948567912827230e-01;3.378376203641704212e-01
-8.105407695003115087e-01;-9.656800546973760557e-01;8.443726394870521013e-02;8.033167879679556922e-01
1.412540008428224692e-01;3.799809832007761123e-01;-7.963850633040276961e-01;2.171645987444776882e-01
-8.224039568917553833e-01;-8.210616303342748168e-01;3.090832926545321602e-01;4.959752886150938789e-01
-6.727668816443592714e-01;9.745344155724249280e-01;-4.913787330788046415e-01;4.370358881381160021e-01
-7.744205320620443089e-01;-4.636279695270391077e-01;-6.998012677042169116e-01;7.911340652936884599e-01
-3.678141341527954022e-01;4.696641906983911596e-01;9.478054743326929099e-01;-1.943341201162667176e-01
9.195024588247830977e-01;-1.221603147302765535e-01;5.569600531024183621e-01;-2.787994564943530040e-01
4.449927414729328845e-01;-6.834472548145127391e-01;-5.696444188315641366e-01;-8.099859856151869764e-01
-5.582057562302524811e-01;2.491684565211322866e-01;7.722019044733818838e-02;9.932389746891248095e-01
8.500774707109308714e-01;-1.958129149789415990e-01;3.981141501559453122e-01;-9.154185076923573305e-01
-2.029384216255771811e-01;-5.633652292602888689e-01;4.616973353586963924e-01;1.399584369194164513e-01
-8.399919134662534592e-01;4.165418869276478198e-01;-9.249327585592685974e-01;-3.503247953632184775e-01
-3.763258424689583936e-01;-8.856083278378878987e-02;7.190719284868114514e-01;-1.816277622513666756e-01
6.461103826256977545e-01;-1.479022114319104020e-01;4.050402457040953585e-01;7.667061820572524944e-01
-6.946968040479468698e-01;7.914803412934865445e-01;-5.746446826158324583e-01;-9.003757580927755910e-01
-3.236725403840854387e-01;3.915565301227719175e-03;-4.288230929575551631e-01;2.334843148884258035e-02
1.284953624250053661e-01;7.100258440045608133e-01;9.769806884213405596e-01;-3.335695494518144955e-01
-5.678587963084023027e-01;-8.620233407431678874e-01;-7.404813861531260866e-01;3.074412379319937383e-01
-5.543088429335634171e-01;3.631906663758062148e-01;2.552110460979135631e-01;5.512731071379182168e-01
8.255519329534941608e-01;-1.265142016603815200e-02;-2.533234058291378155e-02;-3.035155118583205969e-01
9.954042824169115899e-01;5.116728074639875778e-02;-1.898628036988811996e-01;6.167720045995876976e-01
-6.838977847858345172e-01;-6.866815123315512803e-01;-2.269252425492023217e-01;-4.633048652940894296e-01
-2.776443440919873495e-03;6.457864572808653669e-01;9.938632743028199545e-01;-1.903680800478213531e-01
8.732981557455885557e-01;-1.714210435246263931e-01;7.740688627939840138e-02;2.913428349037558984e-01
-3.125808392520943446e-01;4.273255199815877425e-01;-3.955555547093623225e-01;9.803557446140820364e-01
4.989144630799149382e-01;-1.638006819297153083e-01;-3.212078602455565868e-01;3.586120556917975488e-01
4.442682754651283705e-01;7.268716080242931810e-01;-1.355248818001553168e-02;5.598521378904630641e-01
-4.011859614606261282e-02;-9.559602242453009158e-01;5.089474826338242774e-01;-8.306486763585259059e-01
1.752889641107469032e-01;-9.448637100319701165e-01;6.614839081388430575e-01;1.667109487588191996e-01
-1.006461849027213695e-01;3.254980315819979708e-01;1.006804572469139902e-01;1.926878124171076401e-01
-8.602414709738697152e-01;4.229552444902342501e-01;-8.031146771398049999e-01;-9.765166014182034004e-01
-1.056547698493126575e-01;2.979262380014140454e-01;-2.237522599043333393e-01;-3.893415263563690942e-01
4.847188540709901350e-01;1.106248273255716619e-01;1.259624026753924930e-01;-1.809965971626070758e-01
4.133263810958507367e-01;8.819614297500240063e-01;-8.724765341770759353e-01;8.809693362529178451e-01
-5.125225999329157123e-01;3.988954032916103287e-02;-7.648762102670727536e-01;-3.628643732397685007e-02
1.437008207134748972e-01;1.626230448151020358e-01;-2.940405305847029194e-01;1.296753566055419693e-01
-3.699805573306913509e-02;9.189841116236749929e-01;1.623609977432798335e-01;9.221114807245125444e-01
8.545731386251476103e-01;4.412979465276267721e-01;2.935735012937534805e-03;-8.005560552658876894e-01
-5.111453196521715814e-01;9.489500238558901124e-01;7.385807840007907465e-02;6.543499943917101547e-01
8.388668541829289449e-01;-3.381643943857091106e-01;-6.554727820892916057e-01;6.928373401083831595e-02
-7.696253366287939546e-01;-2.658308188197011646e-01;-8.133517497762086101e-01;-5.595947476875178239e-01
3.264389527648936529e-01;8.739227879038393709e-01;3.259403066469390708e-02;-9.104379542731686481e-01
-8.898747767646790763e-01;3.513535654362980321e-01;2.980120730055524358e-01;-7.803527719867668910e-01
-1.462384563969187923e-03;-5.915006963933686635e-01;-9.641800260146822232e-01;3.922061022460696655e-01
5.617217856174536728e-01;9.690431947438475913e-01;-7.980927053383466419e-01;7.691779930368092266e-02
-5.364624324067748251e-01;-8.423188659562133029e-01;9.961176161826243991e-01;7.820483497964823005e-01
-9.933863010969008478e-01;2.019282353970648369e-01;-1.344625828127206102e-01;-2.573018075881514655e-01
3.167136971123276634e-01;5.654354692041052566e-02;-8.850777844916051240e-01;-1.573556085055887177e-01
-4.841343834947944291e-01;6.591987327979524913e-01;-4.089174691187993371e-01;-2.867932238171693182e-01
-6.007338902853214258e-01;3.488462009939239383e-01;-9.640822315765134043e-01;-6.215133011631541748e-01
2.652610745063439524e-01;5.756302857522563876e-01;1.728960868823286035e-01;-4.525217241135057744e-01
7.500261849988421048e-02;6.032137236721379914e-01;-2.776180020050516006e-01;-5.512913456798518297e-02
-7.316200185621579699e-02;-7.930464886980015393e-03;-8.260436716074028851e-01;1.244668072846963902e-01
-4.364828400414946241e-01;9.190394156048162788e-01;-2.686503265312227828e-01;2.306119579005720954e-01
-5.702655228382897956e-01;8.004787048378549930e-01;-2.852050625968103326e-01;9.826787903571314597e-01
7.358001317420226339e-01;8.395395166292161093e-01;-6.807228451213145348e-01;9.360815726671669612e-01
7.544817424133876127e-01;6.012979255785277921e-02;1.985469830614348119e-01;7.322859537558290555e-02
-9.133883063359304888e-01;-1.236165614174928873e-01;5.328961936119456233e-01;-3.343955128237563468e-01
3.389433812762516762e-01;-8.864963312139242380e-01;-1.322828452413871148e-02;-8.985253989863049018e-01
-2.886791765746397065e-01;-3.098799329788095580e-01;-3.357604577339017293e-01;-2.890602557457027100e-01
-2.554706992860407144e-01;-8.458889658902344344e-01;1.912286539787606543e-01;6.127470655717881520e-01
-3.624881528934380537e-01;5.739914534421184378e-01;-6.705476710637219284e-01;-7.419937984440783119e-01
-6.060536753428191759e-02;-6.137524829320473163e-01;-3.225952221437173861e-01;7.238445605270384942e-01
4.174194717745054461e-01;5.696515382970377406e-01;9.915784706187671382e-01;-2.105480392533154443e-01
-3.338242640645034953e-01;5.127661515519774671e-01;-9.100444219448244887e-01;9.545950575039454655e-01
-2.402343678328189291e-02;6.296396329970384009e-01;6.969945973419116036e-01;6.188136423590038238e-01
9.732949188182282718e-01;2.939028297483958774e-01;4.781717412949859636e-01;-7.053811338182531809e-01
-1.185197970273572654e-01;-4.967107213207242467e-01;-2.478751678078394693e-01;-9.418460877584500235e-01
-2.328266630350015465e-01;6.271663571610732735e-01;3.495160813197928373e-01;4.193425301708910702e-01
1.402912137726481934e-01;-5.364769482774836007e-01;8.163759980825728846e-01;1.564324936357941453e-02
1.468812876320688687e-01;-3.424515090686244267e-01;-9.624424815517178544e-01;7.874807793805977951e-01
3.420035304455673053e-01;-2.382006139228662889e-01;-2.628568155425372588e-01;-8.061236053880935781e-01
2.262580536783189711e-01;6.062876631168325758e-01;-4.998932536651456982e-01;9.544998926641150572e-01
2.502962103614527756e-01;-4.408413266102544359e-01;1.861316543559325964e-01;8.605166054480761773e-01
4.907027672475439140e-01;5.661812327875843653e-01;-3.952035348256477398e-02;9.545354122295248711e-01
8.592393086725802487e-01;-5.656383297302447488e-02;-4.337621640173399129e-01;6.748367125842649195e-01
-9.962447765580701997e-01;-4.814222441249671469e-02;-4.614595557327452191e-01;-7.622141430581688137e-01
-3.759917504104177688e-01;9.588230426113601990e-01;2.898670820785909097e-01;9.739510036304599438e-02
-5.326420675988767783e-01;3.290106711114664240e-01;-6.098010562995677120e-01;-4.117770871544357281e-01
2.615607520547298392e-01;-2.370185057359164293e-01;4.980515555252273963e-02;-1.135331815987905557e-02
-2.330668204078785166e-01;-1.637775413601323393e-01;8.300505362827605982e-01;8.609533163997520333e-01
8.089684957139371413e-01;1.777203503031106191e-01;8.158051864270927656e-01;-7.298388961835142741e-01
5.751661970303327820e-01;4.310324685048185778e-01;-4.076915899029383006e-01;7.467182416006559187e-01
3.590050047800539268e-01;-6.285131040896141386e-01;-7.047280226823029459e-01;7.783929421496151857e-01
7.539476973266365789e-01;-9.896455921728279925e-01;1.506132351153359750e-01;9.510283050382084546e-02
-2.663146952950710133e-01;1.172397399978422072e-01;7.959150831311756491e-01;2.497410851287016342e-01
4.557436483672261396e-01;7.817261304817373357e-01;4.778916661564873714e-01;-3.208016074884849633e-01
1.134905384448601229e-01;8.735250588609748679e-01;-1.150213372720985117e-01;1.371620640932647017e-01
-1.433536095965242119e-01;3.585962214513827018e-01;6.770542606125191654e-01;-5.963082120952816201e-01
-3.683798465802838873e-01;5.554952103033583555e-01;9.624705525127059680e-01;-3.197998837546081052e-01
4.592924301672847154e-01;1.280038159977945345e-01;7.251221399614138363e-02;8.227332722499649531e-01
-8.420723148714364115e-01;-2.021717320747875579e-01;1.146241302253603322e-03;-4.707839823444517346e-01
1.975120769195159998e-01;-5.451063514557197287e-02;-5.859752554554298332e-01;2.443128978185808986e-01
-5.615775309439059448e-01;5.143750260874568880e-02;-7.394293028488749808e-01;-6.890266697955582664e-01
3.233212805033656156e-01;1.248517009468370631e-01;5.972257711556938631e-02;-2.848182215276247042e-01
6.900094275475758820e-01;8.216846205930865565e-01;2.178241868074444199e-01;-6.650806376578510815e-02
5.383929869975123683e-01;-2.067243200564252703e-01;1.555296883063328472e-01;-9.324474858668985178e-02
9.930763063832905857e-01;4.796469428932814694e-02;-5.878234458732169987e-01;-6.709041096955694616e-01
7.497896648448665324e-02;3.246721282372144746e-01;4.209221997343834953e-01;1.656663896448611339e-01
-6.718314679597059413e-01;7.419251689596821908e-01;3.327812612322451624e-01;6.842328819818779273e-01
1.525069056912837784e-01;4.637065177495101054e-01;-8.263119477000369084e-01;-3.233632021316372729e-01
-6.939934232980908835e-01;-1.806255365575675231e-01;2.338993208194519724e-01;7.965724900503468042e-02
-2.470073312776932539e-06;5.739301621846679691e-01;3.766029488487834254e-01;-6.712312492673069286e-01
8.824888038646854227e-01;-8.125753360780028078e-01;4.593748825996049057e-01;-5.585545426739979558e-01
-7.212914386321478410e-01;9.338195011153072045e-02;-4.476816563430237039e-01;7.093404903778959270e-01
9.655890984088744133e-01;-9.525254669051383960e-01;-6.432351887917657773e-01;6.239014133877478496e-01
1.221453682722815071e-01;6.481687334392904898e-01;3.145515976730062224e-01;6.002535000984836611e-01
-5.891457224275731264e-01;-6.380242130149427204e-02;-4.095616962166594988e-01;1.980185562043335068e-01
5.169226778883198037e-01;-5.349101255615960060e-01;5.039656375907302088e-01;2.714312897274544500e-01
-4.628363424679018401e-01;6.716311819351830081e-01;-4.729288731919287780e-01;-1.445372801529889450e-01
-2.991767158167759622e-01;-7.611943730213619475e-01;-3.648609948360135302e-01;6.341990409122004735e-01
-3.031680630742010774e-01;6.761986159487138881e-01;6.269435059266217358e-01;-6.457435084007427939e-01
7.186479165746060271e-01;-6.913524163766762154e-01;7.865793272080012777e-02;-3.673103788597964492e-01
-9.024193241194553572e-01;9.634304308306793629e-01;-6.344479985049171766e-01;9.039572201232064508e-01
5.876571829651355827e-01;-6.045703425709925138e-01;-9.131502378644125173e-01;3.500572802702415220e-01
4.522733667566543048e-01;-8.884931882336770670e-01;-5.257526155794778333e-02;-4.749152884996383772e-01
6.023129157745814588e-01;1.920538209724962364e-01;5.552131672012028396e-02;-5.552372619399414955e-01
-9.657643819836436716e-01;-5.626180740467834340e-02;1.030635006130948828e-01;8.106588239621115299e-02
-7.876905200283466080e-01;6.729932988418476647e-01;-8.592293120146525798e-01;1.947699958886282001e-01
-1.731710541773368028e-01;-6.785071816490737540e-01;2.508867847390310324e-01;6.556643754525135481e-01
-9.885777441040355384e-02;-9.637669782710509558e-01;-5.362270738347059140e-01;7.551940297747730124e-01
4.290705817786562015e-01;-8.046141021034369789e-01;2.684074483295555424e-01;7.010827173357050413e-01
3.537591403774897891e-02;9.850601834503285303e-01;-1.930883239639396010e-01;5.864329860215622414e-01
-5.134425079958524485e-01;-1.152370572661027825e-01;3.297304343536862081e-01;4.754914039277877702e-01
-2.890935500519553614e-03;-5.260230682148965276e-01;-2.332391067499697268e-01;2.628529554791247946e-02
4.554553459275190175e-01;-3.048567331643585732e-01;-3.523153772484486357e-01;-4.184024842058990945e-01
-6.255864613405279773e-01;8.727646098343462278e-01;2.996049173714512293e-01;-1.550737381627402822e-01
-2.464162379113721268e-01;-8.726675797087601882e-01;8.262395809867193464e-01;7.970025308839272515e-01
1.911181168970621513e-02;-8.407596021857566271e-02;-3.939243767443079136e-01;-9.692915182444694633e-01
-2.701547476845289619e-01;2.722489323135679484e-02;-4.594996896812439946e-01;3.589450386394359427e-01
-2.500852247675280360e-01;6.558311476353977376e-01;6.255819725967974865e-01;3.345634649940705252e-01
8.149119636867381278e-01;-1.576983469149046968e-01;1.791292786265668013e-01;-5.515551997656438221e-01
-8.104804922143471480e-01;-4.102574169158845763e-01;-7.564195583629749198e-01;6.222341918777205549e-01
-3.630079875167999681e-01;-4.799949468948996323e-01;-8.757843775987141921e-01;-4.172724643432392799e-01
-9.795058178432247686e-02;4.934401561644490286e-01;1.864950843804531466e-01;7.168454306232476814e-01
-1.541990187531820933e-01;8.110573077422036370e-01;9.209969776063222646e-01;4.717157653538419648e-01
3.074534084343778506e-01;-4.240662005560844605e-01;-5.948226577977102636e-01;-2.232711319397380212e-01
-5.329579875676022649e-01;5.626364865559272399e-01;9.980125795976086955e-01;-3.876645791849642197e-01
9.396507407028429348e-01;-1.697631811803741453e-01;-5.414502259982967303e-01;6.287306355524862056e-01
4.244094088188199443e-01;8.412626912960050607e-01;-5.802793016776699453e-01;8.732222099178685859e-01
-6.674585150557432733e-01;7.282403197634359504e-01;3.134582862089674293e-02;-8.908384557255377700e-02
3.914167257197773697e-01;3.198501880379962525e-01;2.997945795202787700e-01;6.781175856676373570e-01
-3.860965890496836916e-01;2.516723298405130205e-01;-4.674769332460055882e-01;-7.597094893060230003e-01
-2.289859624383363546e-01;8.360990901227234318e-01;-9.714639496693437959e-01;-6.864389404878128431e-01
-1.098264525938879022e-01;5.318954671319691130e-01;3.820590449860050697e-02;7.660486136157886872e-01
1.548683358803391030e-01;5.663230886669021746e-01;7.066538015746834933e-01;-4.046094515864206986e-01
8.952895171598911350e-01;5.157261951291471913e-01;4.948593038140547407e-02;-6.585972412669995890e-01
5.953071063322714629e-01;-8.027446459930558387e-01;8.035644282786762460e-01;2.356135683742355269e-01
4.888730167401433846e-01;-9.239019550534328662e-01;-6.297506064899169864e-01;-5.251977771954488006e-01
4.822558030037880084e-01;3.544167527352954927e-01;-9.854751493386459948e-01;4.436448836044926125e-02
-2.734958740537485333e-02;-3.711203062983006173e-01;-9.871813741445056856e-02;4.805791203872962214e-01
8.505485497270899309e-01;9.612066739955942296e-01;-6.501009065938960774e-01;3.190278434747431113e-01
3.656290733407672189e-01;7.101101836081809004e-01;2.652957248663152523e-01;4.873433213085900384e-01
1.210282395375263942e-01;-1.888229011678710378e-02;-5.739458322024562076e-01;6.546579485403913878e-02
-3.997859054091974507e-01;6.401534199594849373e-01;-9.614962763874768115e-01;4.495947849093340221e-01
1.056946729247838501e-01;3.043964718327385466e-01;-9.608401000604973596e-01;6.212415333336402945e-01
-2.369647715609188854e-01;-2.657382595369000011e-01;1.226924645217843945e-01;-8.579757915582468808e-01
2.122558124430766746e-01;-4.437441185558013146e-01;1.551510732631911083e-01;1.642479814494945956e-01
-5.823962819371659716e-01;-3.440606691510008641e-01;-5.986911865988167047e-01;-4.738919577755882351e-01
-8.625399161620666000e-01;5.745757123130643684e-01;4.806370933442221105e-01;3.787846647667889588e-01
2.919008902982005438e-01;-2.756189216808784259e-01;3.859669620241770183e-01;-7.078345927937215176e-01
1.304270024718223731e-01;3.296774027851510080e-01;3.730062669487550497e-01;-4.437852884829374123e-01
7.059557530701288108e-01;8.431872537270006518e-01;9.075409290468272605e-01;-3.553340347462370374e-01
-6.342568826060512865e-01;3.881163129650389010e-01;-8.427441646652433782e-01;1.769668843148988202e-01
5.655095260156766113e-01;-9.349529427996321473e-01;9.662366244649167601e-01;-8.113112775203530358e-01
6.436627110861548040e-01;5.192604454934610647e-01;-9.137468657413307938e-01;9.098188538309512907e-01
4.131147759087765436e-01;1.673921271691953816e-01;8.618384544959110105e-01;-6.432122530287198714e-02
-7.905276479493914543e-01;-8.238886955564082015e-01;9.210205849459174310e-01;-7.744858247661663420e-01
-6.733519675608250488e-01;9.130744722502377453e-01;6.831738806171256950e-01;6.485455873758811940e-01
2.442792552094030789e-01;3.155054101950207635e-01;-5.245151900352920116e-01;-1.440959672945889558e-01
-2.880703066126084622e-01;1.092861756138319151e-02;8.714305774362709478e-01;5.608645777905205687e-01
-7.985708047024484557e-01;3.849592041954663646e-01;3.449609073223769418e-01;-1.046890755271840945e-01
-6.755643705820224554e-02;5.479548355157757289e-01;7.742981242667896780e-01;-4.838201166753386406e-01
8.551388636838901380e-01;7.050001267077423694e-01;-4.704467182186733432e-01;9.099928108131027926e-01
-1.276506825030576664e-02;1.234465975220349065e-01;8.225191878842470494e-01;9.389785931484975201e-01
-8.044791031922626789e-01;-4.448123926151827945e-01;-2.644028516829870501e-01;-2.975825649209331569e-01
-3.608006237269785199e-01;-1.778245730608813968e-01;-8.799142921867073586e-01;1.593417536534267320e-01
7.886008774143571376e-01;7.515950393745964853e-01;3.077054840405550884e-01;4.719561203436335450e-01
-5.038863618787647880e-01;-7.726474071887694528e-01;-2.868351499981742769e-01;5.729432834193781687e-02
9.799145509256828035e-01;-2.970436175896420394e-01;1.928512643639039847e-01;-4.080240531485079813e-01
-2.786708509495270381e-01;-2.439736859361645305e-01;-1.914489700251760240e-01;-8.745696441357242445e-01
2.124880495152463578e-01;9.318756766115257051e-01;5.984934619123263300e-01;2.438344275278030437e-01
8.937914295809605836e-01;-5.496011047554385520e-01;3.277282255505491460e-01;6.691280756836983645e-01
1.389483828110495978e-01;2.063898047364960409e-01;8.312892798337823130e-02;2.493281043748978298e-01
-6.313216681003124275e-01;-7.288697078414165809e-01;7.832658079621583891e-01;7.666485974782140111e-01
5.798411314887983448e-01;-3.709060129329022626e-01;6.761872259494374759e-01;-8.187130153273929345e-01
1.235668584322153762e-01;5.984428408860611448e-01;1.004357403915112634e-02;-6.561721582486423898e-01
-1.952591381498265388e-01;-5.906095632050711863e-01;6.089675909527847431e-01;-3.227340995605643137e-02
-2.358503355696863757e-01;4.164671954046765823e-01;-6.904008991015060381e-01;7.398444937539665478e-01
-6.886981292792475617e-01;7.374248479658203070e-01;7.560257048104224165e-01;6.795774289053861938e-01
-5.741927428257820321e-01;-3.165517295534834297e-01;9.690278151011599839e-02;3.791928321443860384e-02
1.512285340683461321e-01;9.814872885831791294e-01;3.637009051914774638e-01;-7.420160549087710944e-01
-8.575199595162552590e-02;-9.248003536265159141e-02;1.654010598465320836e-01;-2.914286992052550485e-01
1.967555588329819027e-01;-8.146956500754241048e-01;1.504901994766516538e-02;5.932960296519056431e-01
2.854577303447947134e-01;3.969321030711090437e-01;6.917899145907830949e-01;-2.512445538158418756e-01
4.022460577266913084e-01;-5.445749368951753322e-01;-4.363142246642681688e-01;9.496876401843823423e-02
9.376567843072673991e-01;4.971085586334675899e-01;7.578934946016044893e-01;1.450692672563862473e-01
-9.234943782804918566e-01;-4.823885913397178982e-01;9.294580518479365061e-01;4.179336710115533204e-01
4.699207475345503759e-01;1.800685597569553487e-01;2.029810639803104610e-01;4.532431301967256854e-01
-1.771534297611472297e-01;8.300077233403051480e-01;2.737911961937826710e-01;-3.855871165716113769e-01
7.952494606621125506e-01;8.599233474849301562e-01;-7.895725041261221211e-01;-1.210183219965845769e-01
5.803312509511382444e-01;-6.986425102717959135e-01;-3.110407854527494909e-01;-7.967566170436364281e-01
-9.008383632298284649e-01;4.195975025963629701e-01;-8.928763050344237229e-01;2.303494829862877680e-01
-6.642807410368571919e-01;1.704844446988647011e-01;-3.044306303733848029e-01;-5.033393088313333763e-01
4.458218320792344258e-01;2.626344458115819069e-01;8.129274863038835619e-01;1.258159638540272685e-01
3.922669951271162692e-01;6.926141536815391131e-01;-6.504732093166429863e-01;7.072222445532216906e-01
2.744932400345097001e-01;9.237536086782240918e-01;5.749536183017580626e-01;7.570518854736012493e-01
-3.313667556328980801e-02;8.439155414209231765e-02;7.793161276719611230e-01;7.444898555626862091e-01
6.933092920003036674e-01;5.695591154789425570e-01;3.611618415188193598e-01;-1.609772024058375717e-01
5.709955379548568022e-01;1.897745266096149130e-01;-2.187697372306902643e-01;-1.174373480827006766e-01
3.973659398484401528e-01;-3.611941624218597546e-01;-1.379470429121061326e-01;2.126546371172670646e-01
-8.414859539184709192e-01;7.230530666141445906e-01;-6.942291124802066893e-01;-5.877256423657151174e-01
-4.513363805969987652e-01;-4.359738117538980440e-01;-8.833360729299766234e-01;1.699631429957857431e-01
6.581414896204493825e-01;8.503964194067450411e-01;9.063529569121389073e-01;5.373976556373698532e-01
-1.697251806151010012e-01;7.206518696377219868e-01;-6.111479572982043695e-01;-5.140875808870348784e-02
-3.457265828529483276e-01;-8.973777663444584274e-01;4.167022361390444463e-01;-5.467347780521070177e-02
3.922145234731173602e-01;1.155048265100693250e-01;7.715807505960015078e-03;-5.370293120679907606e-01
-2.824329580646804949e-01;-6.833056583817813667e-01;7.455696814559806818e-01;4.736286452425626514e-01
8.145349126515633031e-01;2.814934166036355823e-01;-2.443787938545849414e-01;5.900828835532976324e-01
8.626098721525716773e-01;-9.532716457241501296e-01;2.848414829012810845e-01;-1.407883611391629319e-01
1.699783917868278316e-01;7.951484164050319770e-01;-2.050954302604259816e-01;2.021009606691404059e-01
-7.989781117650318620e-02;1.307367377559227606e-01;5.143083827068266611e-01;2.771829583485971860e-01
-9.628297776159659982e-01;6.720435587508910569e-01;-7.883733095864504659e-01;-6.363491473429223610e-01
